Show_Id,Type,Title,Director,Cast,Country,Date_Added,Release_Year,Rating,Duration,Listed_In,Description,Has_Director,Added_Year,Added_Month
S3276,Tv Show,Llama Llama,Unknown,"Jennifer Garner, Shayle Simons, Vania Gill, Islie Hirvonen, Brendon Sunderland, Austin Abell, Evans Johnson, Kathleen Barr, David Hoole",['United States'],2019-11-15,2019,TV-Y,2 Seasons,"[""Kids' Tv""]","Beloved Children'S Book Character Llama Llama Springs To Life In This Heartwarming Series About Family, Friendship And Learning New Things.",False,2019,November
S3277,Tv Show,My Mvp Valentine,Unknown,"Angela Chang, Tony Sun, Johnny Yan, Margaret Lin, David Chen, Sam Wang, Zax Wang, Jason Hsu, Joe Chen",['Taiwan'],2019-11-15,2002,TV-PG,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Dramas']","An Unfortunate Accident Alters The Life Of A High School Basketball Prodigy, Who Abandons His Beloved Sport And Becomes Entangled In A Love Triangle.",False,2019,November
S3278,Tv Show,My Sassy Girl,Unknown,"Joo Won, Oh Yeon-Seo, Lee Jung-Shin, Kim Yoon-Hye, Sohn Chang-Min, Yoon Se-A, Cho Hee-Bong, Jung Woong-In, Lee Kyung-Hwa",['South Korea'],2019-11-15,2017,TV-14,1 Season,"['International Tv Shows', 'Korean Tv Shows', 'Romantic Tv Shows']",A Refined Young Joseon Scholar'S Life Turns Upside Down After He Rescues A Drunk Princess Who Later Accuses Him Of Taking Something Precious From Her.,False,2019,November
S3279,Movie,Sunganges,Valli Bindana,Naseeruddin Shah,"['India', 'United States']",2019-11-15,2018,TV-14,74 Min,"['Documentaries', 'International Movies']","A Trio Of Filmmakers Treks Across India To Explore The Correlation Between Vanishing Rivers, Massive Energy Projects And Renewable Energy Sources.",True,2019,November
S3280,Tv Show,The Club,Unknown,"Alejandro Speitzer, Minnie West, Jorge Caballero, Ana González Bello, Axel Arenas, Arcelia Ramírez, Omar Germenos, Anna Ciocchetti, Aurora Gil, Martha Julia, Alejandro Puente, Estrella Solís, Martín Saracho, Sofía De Llaca, Marco Tostado",['Mexico'],2019-11-15,2019,TV-MA,1 Season,"['Crime Tv Shows', 'International Tv Shows', 'Spanish-Language Tv Shows']","A Band Of Misfit Rich Kids In Mexico Strike Out On Their Own Selling Mdma And Quickly Run Into Trouble With Other Narcos, The Law And Their Families.",False,2019,November
S3281,Movie,The Garden Of Words,Makoto Shinkai,"Miyu Irino, Kana Hanazawa, Fumi Hirano, Takeshi Maeda, Yuka Terasaki, Takanori Hoshino, Suguru Inoue, Megumi Han, Mikako Komatsu, Yuki Hayashi",['Japan'],2019-11-15,2013,TV-14,46 Min,"['Anime Features', 'International Movies', 'Romantic Movies']","When A Lonely Teenager Skips His Morning Classes To Sit In A Lovely Garden, He Meets A Mysterious Older Woman Who Shares His Feelings Of Alienation.",True,2019,November
S3282,Tv Show,The Stranded,Unknown,"Papangkorn Lerkchaleampote, Chayanit Chansangavej, Chutavuth Pattarakampol, Kittisak Patomburana, Sinjai Plengpanich, Oabnithi Wiwattanawarang, Ticha Wongthipkanont, Chaleeda Gilbert, Chanya Mcclory",['Thailand'],2019-11-15,2019,TV-MA,1 Season,"['International Tv Shows', 'Tv Action', 'Adventure', 'Tv Dramas']","Trapped On An Island Destroyed By A Tsunami, The Students Of An Elite School Try To Hold On To Hope. But Mysterious Forces Seem To Work Against Them.",False,2019,November
S3283,Tv Show,The Toys That Made Us,Unknown,Unknown,['United States'],2019-11-15,2019,TV-14,3 Seasons,"['Docuseries', 'Reality Tv']",The Minds Behind History'S Most Iconic Toy Franchises Discuss The Rise – And Sometimes Fall – Of Their Billion-Dollar Creations.,False,2019,November
S3284,Tv Show,The Yard,Unknown,"Demet Evgar, Ceren Moray, Nursel Köse, Kenan Ece, Teoman Kumbaracıbaşı, Çağdaş Onur Öztürk, Deniz Barut, Onuryay Evrentan, Görkem Mertsöz, Mert Tanık, Ayça Damgacı",['Turkey'],2019-11-15,2019,TV-MA,2 Seasons,"['Crime Tv Shows', 'International Tv Shows', 'Tv Dramas']","After A Fateful Domestic Clash, A Devoted Mother Finds Herself In Prison And Fighting To Survive In Hopes Of Reuniting With Her Daughter.",False,2019,November
S3285,Tv Show,Westside Story,Unknown,"Tony Sun, Wallace Huo, Esther Liu, Cyndi Wang, Zax Wang, Sam Wang, Jason Hsu, Whyn Wu, Ben Lee, Vicky Chen",['Unknown'],2019-11-15,2003,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Action', 'Adventure']","Spirited High School Misfits With Hearts Of Gold Begin Their Journeys Into Adulthood As They Navigate School, Friendship, Romance And Heartbreak.",False,2019,November
S3286,Movie,Fadily Camara : La Plus Drôle De Tes Copines,Gautier & Leduc,Fadily Camara,['France'],2019-11-14,2019,TV-MA,54 Min,['Stand-Up Comedy'],"Irrepressible French Comedian Fadily Camara Weaves Jokes, Vivid Characters And Physical Comedy Into A Lively Stand-Up Show At La Cigale In Paris.",True,2019,November
S3287,Tv Show,My Dear Warrior,Unknown,"Leo Putt, Pimchanok Luevisadpaibul, Suthada Jongjaiphar, Chatra Baude, Claudia Chakrapan, Oabnithi Wiwattanawarang, Varatta Vajrathon, Varot Makaduangkeo, Supasit Chinvinijkul",['Thailand'],2019-11-14,2019,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Comedies']","Love Leaps Off The Page When An Astronomer Magically Meets Her Comic Book Hero In The Flesh, But Learns That His Fictional Problems Are Very Real.",False,2019,November
S3288,Tv Show,Maradona In Mexico,Unknown,Diego Armando Maradona,"['Argentina', 'United States', 'Mexico']",2019-11-13,2020,TV-MA,1 Season,"['Docuseries', 'Spanish-Language Tv Shows']","In This Docuseries, Soccer Great Diego Maradona Comes To Culiacán, The Heart Of The Sinaloa Cartel, To Save The Local Team, The Dorados, And Maybe Himself, Too.",False,2019,November
S3289,Tv Show,Chief Of Staff,Unknown,"Lee Jung-Jae, Shin Mina, Lee Elijah, Kim Dong-Jun, Jung Jin-Young, Kim Kap-Soo, Jung Woong-In, Im Won-Hee, Kim Hong-Pa",['South Korea'],2019-11-12,2019,TV-14,2 Seasons,"['International Tv Shows', 'Korean Tv Shows', 'Tv Dramas']","As A Chief Of Staff In The National Assembly, Jang Tae-Jun Influences Power Behind The Scenes While Pursuing His Own Ambitions To Rise To The Top.",False,2019,November
S3290,Movie,Jeff Garlin: Our Man In Chicago,Christopher Storer,Jeff Garlin,['United States'],2019-11-12,2019,TV-MA,59 Min,['Stand-Up Comedy'],"Comedian Jeff Garlin (Unintentionally) Celebrates His 37Th Year Of Stand-Up And Shares His Learnings On Love, Loss, Success And Food Addiction.",True,2019,November
S3291,Movie,A Single Man,Tom Ford,"Colin Firth, Julianne Moore, Nicholas Hoult, Ginnifer Goodwin, Matthew Goode, Paul Butler, Ryan Simpkins, Teddy Sears, Paulette Lamori, Jon Kortajarena",['United States'],2019-11-11,2009,R,100 Min,"['Dramas', 'Independent Movies', 'Lgbtq Movies']",This Stream-Of-Consciousness Drama Centers On A Day In The Life Of A Gay College Professor Who'S Reeling From His Longtime Lover'S Recent Death.,True,2019,November
S3292,Tv Show,Put Your Head On My Shoulder,Unknown,"Fair Xing, Lin Yi, Daddi Tang, Yi Sha, Zhou Zixin, Zheng Yingchen, Cai Gang, Liang Aiqi, Rong Rong, He Qiang",['China'],2019-11-11,2019,TV-14,1 Season,"['International Tv Shows', 'Romantic Tv Shows', 'Teen Tv Shows']","On The Cusp Of Graduation, An Accounting Major Searching For Her Career Winds Up Living With A Genius Physics Student Who Shakes Up Her Daily Routine.",False,2019,November
S3293,Movie,To Be Of Service,Josh Aronson,Unknown,['United States'],2019-11-11,2019,TV-MA,88 Min,['Documentaries'],"Traumatized By Combat, Newly Returned War Veterans Find Solace In Service Dogs That Guide Them Back To A Fulfilling Civilian Life.",True,2019,November
S3294,Tv Show,Little Things,Unknown,"Dhruv Sehgal, Mithila Palkar",['India'],2019-11-09,2019,TV-MA,3 Seasons,"['International Tv Shows', 'Romantic Tv Shows', 'Tv Comedies']","A Cohabiting Couple In Their 20S Navigate The Ups And Downs Of Work, Modern-Day Relationships And Finding Themselves In Contemporary Mumbai.",False,2019,November
S3295,Tv Show,Greatest Events Of Wwii In Colour,Unknown,Unknown,['United Kingdom'],2019-11-08,2019,TV-14,1 Season,"['British Tv Shows', 'Docuseries', 'International Tv Shows']","From The Attack On Pearl Harbor To D-Day, The Most Pivotal Events Of World War Ii Come To Life In This Vivid Docuseries Featuring Colorized Footage.",False,2019,November
S3296,Tv Show,Green Eggs And Ham,Unknown,"Michael Douglas, Adam Devine, Keegan-Michael Key, Eddie Izzard, Jillian Bell, Ilana Glazer, Diane Keaton, Jeffrey Wright, John Turturro, Tracy Morgan, Daveed Diggs","['United Kingdom', 'Canada', 'United States']",2019-11-08,2019,TV-Y7,1 Season,"[""Kids' Tv"", 'Tv Action', 'Adventure', 'Tv Comedies']","On A Road Trip To Save An Endangered Animal, Polar Opposites Guy And Sam Learn To Try New Things Like Friendship – And A Certain Delectable Dish.",False,2019,November
S3297,Movie,Let It Snow,Luke Snellin,"Isabela Moner, Shameik Moore, Kiernan Shipka, Odeya Rush, Liv Hewson, Mitchell Hope, Jacob Batalon, Joan Cusack, Matthew Noszka, Anna Akana, Miles Robbins, D'Arcy Carden, Mason Gooding, Andrea De Oliveira, Victor Rivers",['United States'],2019-11-08,2019,PG-13,93 Min,"['Comedies', 'Dramas', 'Lgbtq Movies']","A Snowstorm Hits A Small Town On A Cold Christmas Eve, Affecting The Friendships, Love Lives And Futures Of Several High School Seniors.",True,2019,November
S3298,Movie,Paradise Beach,Xavier Durringer,"Sami Bouajila, Tewfik Jallab, Mélanie Doutey, Hugo Becker, Kool Shen, Hubert Koundé, Seth Gueko, Sonia Couling, Chalad Na Songkhla, Flore Bonaventura, Nessbeal, Dorian N'Goumou Dit Dosseh, Hache-P",['France'],2019-11-08,2019,TV-MA,94 Min,"['Action', 'Adventure', 'Dramas', 'International Movies']","Mehdi Gets Out Of Prison, Planning To Settle Old Scores. But First, He Must Reconnect With His Gang, Now Living In An Idyllic Beach Resort In Thailand.",True,2019,November
S3299,Tv Show,Wild District,Unknown,"Juan Pablo Raba, Cristina Umaña, Camila Sodi, Christian Tappán, Juan Fernando Sánchez, Juan Sebastián Calero, Paula Castaño, Nicolás Quiroga, Alina Lozano, Carolina Acevedo, Julio César Pachón, Roberto Cano",['Colombia'],2019-11-08,2019,TV-MA,2 Seasons,"['Crime Tv Shows', 'International Tv Shows', 'Spanish-Language Tv Shows']","After Surrendering To Bogotá Police, An Ex-Guerrilla Avoids Prison By Working Undercover To Investigate A Ruthless Enforcer Of Government Corruption.",False,2019,November
S3300,Movie,U Turn,Pawan Kumar,"Roger Narayan, Shraddha Srinath, Dileep Raj, Krishna Hebbale, Ram Manjjonaath, Chethan Dsouza",['India'],2019-11-07,2016,TV-14,121 Min,"['International Movies', 'Thrillers']",A Reporter Must Hunt For The Truth Behind A Strange Murder After She Crosses Paths With A Young Cop And Becomes The Investigation'S Prime Suspect.,True,2019,November
S3301,Movie,Burning Cane,Phillip Youmans,"Wendell Pierce, Karen Kaia Livers, Dominique Mcclellan, Braelyn Kelly, Emyri Crutchfield, Cynthia Capers, Erika Woods",['United States'],2019-11-06,2019,TV-MA,78 Min,['Dramas'],"A Small-Town Louisiana Minister And One Of His Parishioners Cope With Grief, Alcoholism And A Crisis Of Faith In This Dramatic Character Study.",True,2019,November
S3302,Tv Show,Scams,Unknown,"Yosuke Sugino, Tomoya Maeno, Maika Yamamoto, Junki Tozuka, Shodai Fukuyama, Ron Mizuma, Takuya Wakabayashi, Asuka Hanamura, Shuntaro Yanagi, Takashi Yamanaka, Masato Wada, Naomi Nishida, Tetta Sugimoto, Ryohei Otani",['Japan'],2019-11-06,2019,TV-14,1 Season,"['Crime Tv Shows', 'International Tv Shows', 'Tv Dramas']","Hit Hard By The Lehman Shock, A Well-Meaning Young Man Joins A Phone Scam Operation And Gets Increasingly Embroiled In The Underworld.",False,2019,November
S3303,Movie,Shadow,Zhang Yimou,"Deng Chao, Sun Li, Ryan Cheng, Wang Qianyuan, Hu Jun, Wang Jingchun, Guan Xiaotong, Leo Wu","['China', 'Hong Kong']",2019-11-06,2018,TV-14,116 Min,"['Action', 'Adventure', 'Dramas', 'International Movies']","As Three Kingdoms Struggle For Control Of A Walled City, A Figure With A Rare Power Spins A Web Of Intrigue That Entangles A King'S Court.",True,2019,November
S3304,Movie,Luccas Neto In: Summer Camp,Lucas Margutti,"Luccas Neto, Gi Alparone, Jéssica Diehl, Roni Fischer, Karol Alves, João Pessanha",['Brazil'],2019-11-05,2019,TV-G,87 Min,"['Children', 'Family Movies', 'Comedies', 'Music', 'Musicals']",Luccas And Gi Are Heading To A World Famous Gymkhana Camp. Only Problem: So Are Their Bullies... A Fun Musical That Will Get You In A Vacation Mood.,True,2019,November
S3305,Tv Show,Sam & Cat,Unknown,"Jennette Mccurdy, Ariana Grande, Cameron Ocasio, Brandon Weaver, Zoran Korach, Dre Swain, Maree Cheatham, Eduardo Drummond, Alondra Hidalgo",['United States'],2019-11-05,2014,TV-PG,2 Seasons,"[""Kids' Tv"", 'Tv Comedies']","To Earn Cash, Roommates Sam And Cat Start A Baby-Sitting Service – And Quickly Discover Just What An Adventure Baby-Sitting Can Be.",False,2019,November
S3306,Movie,Seth Meyers: Lobby Baby,Neal Brennan,Seth Meyers,['United States'],2019-11-05,2019,TV-MA,61 Min,['Stand-Up Comedy'],Snl Alumnus And Subversive Master Of Late-Night Tv Seth Meyers Comes Out From Behind The Desk To Share Some Lighthearted Stories From His Own Life.,True,2019,November
S3307,Tv Show,The End Of The F***Ing World,Unknown,"Jessica Barden, Alex Lawther, Steve Oram, Christine Bottomley, Navin Chowdhry, Wunmi Mosaku, Gemma Whelan, Jonathan Aris, Eileen Davies",['United Kingdom'],2019-11-05,2019,TV-MA,2 Seasons,"['British Tv Shows', 'International Tv Shows', 'Tv Comedies']",A Budding Teen Psychopath And A Rebel Hungry For Adventure Embark On A Star-Crossed Road Trip In This Darkly Comic Series Based On A Graphic Novel.,False,2019,November
S3308,Movie,The Lovers,Azazel Jacobs,"Aidan Gillen, Melora Walters, Tyler Ross, Jessica Sula, Lesley Fera, Tracy Letts, Debra Winger",['United States'],2019-11-05,2017,R,98 Min,"['Comedies', 'Dramas', 'Independent Movies']","On The Verge Of Divorce, A Middle-Aged Couple, Each Involved In A Serious Affair, Rethink Their Marriage And The Meaning Of Love And Fidelity.",True,2019,November
S3309,Movie,Tune In For Love,Jung Ji-Woo,"Kim Go-Eun, Jung Hae-In, Park Hae-Joon, Kim Guk-Hee, Jung Eugene, Choi Jun-Young, Yoo Yeol, Nam Mun-Cheol",['South Korea'],2019-11-05,2019,TV-MA,123 Min,"['Dramas', 'International Movies', 'Romantic Movies']","A Student And A Reticent Teen First Meet At A Bakery In The 1990S And Try To Find Each Other Through The Years, As Fate Keeps Pulling Them Apart.",True,2019,November
S3310,Movie,Undercover Brother 2,Leslie Small,"Michael Jai White, Vince Swann, Barry Bostwick, Laila Odom, Gary Owen, Affion Crockett, Steven Lee Johnson, Lindsay Lamb, Zac Zedalis, Cj Sykes",['United States'],2019-11-05,2019,R,85 Min,['Comedies'],"When A Beloved Secret Agent Falls Deep Into A Coma, His Bumbling Brother Must Defend Their Community From A Divisive Political Threat.",True,2019,November
S3311,Tv Show,Meet The Adebanjos,Unknown,"Wale Ojo, Yetunde Oduwole, Andrea Aboagye, Daniel Davids, Moji Bamtefa, Jordan Coulson",['United Kingdom'],2019-11-04,2016,TV-PG,3 Seasons,"['British Tv Shows', 'International Tv Shows', 'Tv Comedies']","In South London, Tradition Clashes With Culture As A Nigerian Father Tries To Instill His Old-Fashioned African Values Into His Modern British Family.",False,2019,November
S3312,Movie,Minimalism: A Documentary About The Important Things,Matt D'Avella,"Joshua Fields Millburn, Ryan Nicodemus",['United States'],2019-11-04,2016,TV-14,78 Min,['Documentaries'],People Dedicated To Rejecting The American Ideal That Things Bring Happiness Are Interviewed In This Documentary Showing The Virtues Of Less Is More.,True,2019,November
S3313,Movie,Oththa Seruppu Size 7,Parthiban,Parthiban,['India'],2019-11-04,2019,TV-MA,103 Min,"['Dramas', 'International Movies', 'Thrillers']","Taken Into Custody, A Murder Suspect'S Theatrical Explanations Of His Peculiar Modus Operandi Unearth Truths Far Beyond The Crime He’S Accused Of.",True,2019,November
S3314,Tv Show,The Devil Next Door,Unknown,Unknown,['United States'],2019-11-04,2019,TV-MA,1 Season,"['Crime Tv Shows', 'Docuseries']","A Cleveland Grandfather Is Brought To Trial In Israel, Accused Of Being The Infamous Nazi Death Camp Guard Known As Ivan The Terrible.",False,2019,November
S3315,Movie,100 Things To Do Before High School,Unknown,"Isabela Moner, Jaheem Toombs, Owen Joyner, Jack De Sena, Brady Reiter, Lisa Arch, Stephanie Escajeda",['United States'],2019-11-02,2014,TV-Y,44 Min,['Movies'],"Led By Seventh-Grader C.J., Three Students Who Have Been Warned About The Dangers Of High School Decide To Make The Best Of Their Middle-School Years.",False,2019,November
S3316,Movie,A Fairly Odd Summer,Savage Steve Holland,"Drake Bell, Daniella Monet, David Lewis, Susanne Blakeslee, Daran Norris, Scott Baio, Devon Weigel, Ella Anderson, Carter Hastings",['United States'],2019-11-02,2014,TV-Y7,68 Min,"['Children', 'Family Movies', 'Comedies']","In This Live-Action Adventure, The Gang Heads To Hawaii, Where Timmy Learns The Source Of All Fairy Magic Is In Dangerous Hands.",True,2019,November
S3317,Tv Show,Bella And The Bulldogs,Unknown,"Brec Bassinger, Coy Stewart, Jackie Radinsky, Buddy Handleson, Lilimar, Haley Tju, Dorien Wilson, Rio Mangini, Annie Tedesco",['United States'],2019-11-02,2015,TV-G,1 Season,"[""Kids' Tv"", 'Tv Comedies']","The Life Of Cheerleader Bella Dawson Turns Upside Down When, In A Twist Of Fate, She Becomes Quarterback For Her Middle School'S Football Team.",False,2019,November
S3318,Movie,Big Time Movie,Savage Steve Holland,"Kendall Schmidt, James Maslow, Carlos Penavega, Logan Henderson, Ciara Bravo, Challen Cates, Tanya Chisholm, Stephen Kramer Glickman, Trevor Devall, Christopher Shyer","['United States', 'Canada']",2019-11-02,2012,TV-PG,68 Min,"['Children', 'Family Movies', 'Comedies', 'Music', 'Musicals']","Big Time Rush Heads To London For Their First World Tour, But When The Boys' Bags Are Switched, They Get Mixed Up In A Mission To Save The World.",True,2019,November
S3319,Movie,Escape From Mr. Lemoncello’S Library,Scott Mcaboy,"Casey Simpson, Breanna Yde, Klarke Pipkin, Angel Luis Rivera Jr., Russell Roberts, Ty Consiglio, Hayley Scherpenisse, Patti Allan, Katey Hoffman",['United States'],2019-11-02,2017,TV-Y,69 Min,"['Children', 'Family Movies']",An Eccentric Game Designer Builds A Library Full Of Traps And Tricks For A Group Of Kids Who Score The Chance To Navigate His Elaborate Scavenger Hunt.,True,2019,November
S3320,Movie,Hey Arnold! The Jungle Movie,"Raymie Muzquiz, Stu Livingston","Mason Vale Cotton, Benjamin Flores Jr., Francesca Smith, Alfred Molina, Dan Castellaneta, Tress Macneille, Craig Bartlett, Carlos Alazraqui","['United States', 'South Korea', 'Japan']",2019-11-02,2017,TV-PG,81 Min,"['Children', 'Family Movies', 'Comedies']","When Arnold And His Crew Win A Trip To San Lorenzo, Their Adventure In The Wild Forces Them To Take The Same Risky Path As Arnold'S Missing Parents.",True,2019,November
